relative_path,category,word_arabic,word_arabic_stripped,variant,signer_id,handedness,sign_type
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/12 (إِشَارَة 4).mp4,Numbers,12,12,4,7,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/12 (إِشَارَة 5).mp4,Numbers,12,12,5,0,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/13 (إِشَارَة 1).mp4,Numbers,13,13,1,3,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/13 (إِشَارَة 2).mp4,Numbers,13,13,2,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/13 (إِشَارَة 3).mp4,Numbers,13,13,3,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/13 (إِشَارَة 4).mp4,Numbers,13,13,4,2,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/14 (إِشَارَة 1).mp4,Numbers,14,14,1,3,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/14 (إِشَارَة 2).mp4,Numbers,14,14,2,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/14 (إِشَارَة 3).mp4,Numbers,14,14,3,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/14 (إِشَارَة 4).mp4,Numbers,14,14,4,7,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/14 (إِشَارَة 5).mp4,Numbers,14,14,5,0,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/15 (إِشَارَة 1).mp4,Numbers,15,15,1,5,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/15 (إِشَارَة 2).mp4,Numbers,15,15,2,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/15 (إِشَارَة 3).mp4,Numbers,15,15,3,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/15 (إِشَارَة 4).mp4,Numbers,15,15,4,2,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/15 (إِشَارَة 5).mp4,Numbers,15,15,5,0,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/16 (إِشَارَة 1).mp4,Numbers,16,16,1,5,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/16 (إِشَارَة 2).mp4,Numbers,16,16,2,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/16 (إِشَارَة 3).mp4,Numbers,16,16,3,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/16 (إِشَارَة 4).mp4,Numbers,16,16,4,2,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/16 (إِشَارَة 5).mp4,Numbers,16,16,5,5,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/16 (إِشَارَة 6).mp4,Numbers,16,16,6,0,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/17 (إِشَارَة 1).mp4,Numbers,17,17,1,4,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/17 (إِشَارَة 2).mp4,Numbers,17,17,2,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/17 (إِشَارَة 3).mp4,Numbers,17,17,3,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/17 (إِشَارَة 4).mp4,Numbers,17,17,4,2,left,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/17 (إِشَارَة 5).mp4,Numbers,17,17,5,0,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/17 (إِشَارَة 6).mp4,Numbers,17,17,6,0,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/18 (إِشَارَة 1).mp4,Numbers,18,18,1,5,left,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/18 (إِشَارَة 2).mp4,Numbers,18,18,2,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/18 (إِشَارَة 3).mp4,Numbers,18,18,3,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/18 (إِشَارَة 4).mp4,Numbers,18,18,4,2,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/18 (إِشَارَة 5).mp4,Numbers,18,18,5,0,left,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/18 (إِشَارَة 6).mp4,Numbers,18,18,6,0,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/19 (إِشَارَة 1).mp4,Numbers,19,19,1,5,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/19 (إِشَارَة 2).mp4,Numbers,19,19,2,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/19 (إِشَارَة 3).mp4,Numbers,19,19,3,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/19 (إِشَارَة 4).mp4,Numbers,19,19,4,2,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/19 (إِشَارَة 5).mp4,Numbers,19,19,5,5,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/19 (إِشَارَة 6).mp4,Numbers,19,19,6,0,left,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/2.mp4,Numbers,2,2,,3,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/20 (إِشَارَة 1).mp4,Numbers,20,20,1,4,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/20 (إِشَارَة 2).mp4,Numbers,20,20,2,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/21 (إِشَارَة 1).mp4,Numbers,21,21,1,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/21 (إِشَارَة 3).mp4,Numbers,21,21,3,4,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/22 (إِشَارَة 1).mp4,Numbers,22,22,1,6,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/22 (إِشَارَة 2).mp4,Numbers,22,22,2,4,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/23 (إِشَارَة 1).mp4,Numbers,23,23,1,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/23 (إِشَارَة 2).mp4,Numbers,23,23,2,4,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/24 (إِشَارَة 1).mp4,Numbers,24,24,1,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/24 (إِشَارَة 2).mp4,Numbers,24,24,2,4,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/25 (إِشَارَة 1).mp4,Numbers,25,25,1,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/25 (إِشَارَة 2).mp4,Numbers,25,25,2,4,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/26 (إِشَارَة 1).mp4,Numbers,26,26,1,5,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/26 (إِشَارَة 2).mp4,Numbers,26,26,2,4,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/27 (إِشَارَة 1).mp4,Numbers,27,27,1,5,left,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/27 (إِشَارَة 2).mp4,Numbers,27,27,2,5,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/28 (إِشَارَة 1).mp4,Numbers,28,28,1,5,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/28 (إِشَارَة 2).mp4,Numbers,28,28,2,4,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/29 (إِشَارَة 1).mp4,Numbers,29,29,1,0,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/29 (إِشَارَة 2).mp4,Numbers,29,29,2,4,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/3 (إِشَارَة 1).mp4,Numbers,3,3,1,3,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/3 (إِشَارَة 2).mp4,Numbers,3,3,2,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/30 (إِشَارَة 1).mp4,Numbers,30,30,1,3,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/30 (إِشَارَة 2).mp4,Numbers,30,30,2,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/31 (إِشَارَة 1).mp4,Numbers,31,31,1,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/31 (إِشَارَة 2).mp4,Numbers,31,31,2,2,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/32 (إِشَارَة 1).mp4,Numbers,32,32,1,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/32 (إِشَارَة 2).mp4,Numbers,32,32,2,3,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/33 (إِشَارَة 1).mp4,Numbers,33,33,1,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/33 (إِشَارَة 2).mp4,Numbers,33,33,2,3,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/34 (إِشَارَة 1).mp4,Numbers,34,34,1,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/34 (إِشَارَة 2).mp4,Numbers,34,34,2,3,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/35 (إِشَارَة 1).mp4,Numbers,35,35,1,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/35 (إِشَارَة 2).mp4,Numbers,35,35,2,3,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/36 (إِشَارَة 1).mp4,Numbers,36,36,1,0,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/36 (إِشَارَة 2).mp4,Numbers,36,36,2,0,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/37 (إِشَارَة 1).mp4,Numbers,37,37,1,0,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/37 (إِشَارَة 2).mp4,Numbers,37,37,2,2,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/38 (إِشَارَة 1).mp4,Numbers,38,38,1,5,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/38 (إِشَارَة 2).mp4,Numbers,38,38,2,2,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/39 (إِشَارَة 1).mp4,Numbers,39,39,1,5,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/39 (إِشَارَة 2).mp4,Numbers,39,39,2,2,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/4.mp4,Numbers,4,4,,4,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/40 (إِشَارَة 1).mp4,Numbers,40,40,1,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/40 (إِشَارَة 2).mp4,Numbers,40,40,2,3,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/5.mp4,Numbers,5,5,,4,left,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/50 (إِشَارَة 1).mp4,Numbers,50,50,1,7,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/50 (إِشَارَة 2).mp4,Numbers,50,50,2,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/6 (إِشَارَة 1).mp4,Numbers,6,6,1,0,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/6 (إِشَارَة 2).mp4,Numbers,6,6,2,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/60 (إِشَارَة 1).mp4,Numbers,60,60,1,5,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/7 (إِشَارَة 1).mp4,Numbers,7,7,1,2,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/7 (إِشَارَة 2).mp4,Numbers,7,7,2,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/70 (إِشَارَة 1).mp4,Numbers,70,70,1,2,left,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/8 (إِشَارَة 1).mp4,Numbers,8,8,1,2,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/8 (إِشَارَة 2).mp4,Numbers,8,8,2,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/80 (إِشَارَة 1).mp4,Numbers,80,80,1,5,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/9 (إِشَارَة 1).mp4,Numbers,9,9,1,2,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/9 (إِشَارَة 2).mp4,Numbers,9,9,2,6,right,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/90 (إِشَارَة 1).mp4,Numbers,90,90,1,5,both,numeric
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/أَنَا.mp4,Pronouns,أَنَا,أنا,,3,right,pronoun
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/أَنْتَ (إِشَارَة 1).mp4,Pronouns,أَنْتَ,أنت,1,6,right,pronoun
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/أَنْتَ (إِشَارَة 2).mp4,Pronouns,أَنْتَ,أنت,2,4,both,pronoun
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/أَنْتُمَا (إِشَارَة 1).mp4,Pronouns,أَنْتُمَا,أنتما,1,6,right,pronoun
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/أَنْتُمْ (إِشَارَة 1).mp4,Pronouns,أَنْتُمْ,أنتم,1,6,right,pronoun
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/أَنْتُمْ (إِشَارَة 2).mp4,Pronouns,أَنْتُمْ,أنتم,2,1,both,pronoun
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/أَنْتُمْ (إِشَارَة 3).mp4,Pronouns,أَنْتُمْ,أنتم,3,4,both,pronoun
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/أَنْتِ.mp4,Pronouns,أَنْتِ,أنت,,6,right,pronoun
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/نَحْنُ (إِشَارَة 1).mp4,Pronouns,نَحْنُ,نحن,1,6,right,pronoun
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/هُمْ (إِشَارَة 1).mp4,Pronouns,هُمْ,هم,1,5,both,pronoun
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/هُمْ (إِشَارَة 2).mp4,Pronouns,هُمْ,هم,2,7,both,pronoun
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/هُنَّ (إِشَارَة 1).mp4,Pronouns,هُنَّ,هن,1,5,both,pronoun
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/هُوَ (إِشَارَة 1).mp4,Pronouns,هُوَ,هو,1,6,right,pronoun
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/هُوَ (إِشَارَة 2).mp4,Pronouns,هُوَ,هو,2,2,both,pronoun
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/هِيَ (إِشَارَة 1).mp4,Pronouns,هِيَ,هي,1,6,right,pronoun
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الأَحَد (إِشَارَة 1).mp4,days_months_seasons,الأَحَد,الأحد,1,5,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الأَحَد (إِشَارَة 2).mp4,days_months_seasons,الأَحَد,الأحد,2,6,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الأَرْبِعَاءُ (إِشَارَة 1).mp4,days_months_seasons,الأَرْبِعَاءُ,الأربعاء,1,3,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الأَرْبِعَاءُ (إِشَارَة 2).mp4,days_months_seasons,الأَرْبِعَاءُ,الأربعاء,2,6,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الأَرْبِعَاءُ (إِشَارَة 3).mp4,days_months_seasons,الأَرْبِعَاءُ,الأربعاء,3,6,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الإِثْنَيْن.mp4,days_months_seasons,الإِثْنَيْن,الإثنين,,3,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الثُّلاَثَاء (إِشَارَة 1).mp4,days_months_seasons,الثُّلاَثَاء,الثلاثاء,1,6,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الثُّلاَثَاء (إِشَارَة 2).mp4,days_months_seasons,الثُّلاَثَاء,الثلاثاء,2,6,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الثُّلاَثَاء (إِشَارَة 3).mp4,days_months_seasons,الثُّلاَثَاء,الثلاثاء,3,5,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الثُّلاَثَاء (إِشَارَة 4).mp4,days_months_seasons,الثُّلاَثَاء,الثلاثاء,4,0,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الجُمُعَةُ.mp4,days_months_seasons,الجُمُعَةُ,الجمعة,,3,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الخَمِيسُ.mp4,days_months_seasons,الخَمِيسُ,الخميس,,3,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الرَّبِيع (إِشَارَة 1).mp4,days_months_seasons,الرَّبِيع,الربيع,1,5,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الرَّبِيع (إِشَارَة 2).mp4,days_months_seasons,الرَّبِيع,الربيع,2,0,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الرَّبِيع (إِشَارَة 3).mp4,days_months_seasons,الرَّبِيع,الربيع,3,5,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الرَّبِيع (إِشَارَة 4).mp4,days_months_seasons,الرَّبِيع,الربيع,4,0,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/السَّبْتُ (إِشَارَة 1).mp4,days_months_seasons,السَّبْتُ,السبت,1,6,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/السَّبْتُ (إِشَارَة 2).mp4,days_months_seasons,السَّبْتُ,السبت,2,1,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الشِّتَاء (إِشَارَة 1).mp4,days_months_seasons,الشِّتَاء,الشتاء,1,0,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الشِّتَاء (إِشَارَة 2).mp4,days_months_seasons,الشِّتَاء,الشتاء,2,7,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الشِّتَاء (إِشَارَة 3).mp4,days_months_seasons,الشِّتَاء,الشتاء,3,5,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الصَّيْف (إِشَارَة 1).mp4,days_months_seasons,الصَّيْف,الصيف,1,3,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الصَّيْف (إِشَارَة 2).mp4,days_months_seasons,الصَّيْف,الصيف,2,7,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الصَّيْف (إِشَارَة 3).mp4,days_months_seasons,الصَّيْف,الصيف,3,6,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الـخَرِيف (إِشَارَة 1).mp4,days_months_seasons,الـخَرِيف,الـخريف,1,0,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الـخَرِيف (إِشَارَة 2).mp4,days_months_seasons,الـخَرِيف,الـخريف,2,5,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/أَبْرِيل (إِشَارَة 1).mp4,days_months_seasons,أَبْرِيل,أبريل,1,6,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/أَبْرِيل (إِشَارَة 2).mp4,days_months_seasons,أَبْرِيل,أبريل,2,6,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/أَبْرِيل (إِشَارَة 3).mp4,days_months_seasons,أَبْرِيل,أبريل,3,3,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/أُكْتُوبَر (إِشَارَة 1).mp4,days_months_seasons,أُكْتُوبَر,أكتوبر,1,5,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/أُكْتُوبَر (إِشَارَة 2).mp4,days_months_seasons,أُكْتُوبَر,أكتوبر,2,6,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/أُكْتُوبَر (إِشَارَة 3).mp4,days_months_seasons,أُكْتُوبَر,أكتوبر,3,0,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/دُجَنْبِر (إِشَارَة 1).mp4,days_months_seasons,دُجَنْبِر,دجنبر,1,5,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/دُجَنْبِر (إِشَارَة 2).mp4,days_months_seasons,دُجَنْبِر,دجنبر,2,6,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/دُجَنْبِر (إِشَارَة 3).mp4,days_months_seasons,دُجَنْبِر,دجنبر,3,6,right,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/دُجَنْبِر (إِشَارَة 4).mp4,days_months_seasons,دُجَنْبِر,دجنبر,4,1,both,temporal
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/شُتَنْبِر (إِشَارَة 1).mp4,days_months_seasons,شُتَنْبِر,شتنبر,1,0,both,temporal
