relative_path,category,word_arabic,word_arabic_stripped,variant,split
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِرْدٌ (إِشَارَة 2).mp4,Diverse,قِرْدٌ,قرد,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/قِصَّةٌ (إِشَارَة 2).mp4,Diverse,قِصَّةٌ,قصة,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/كَامِيرَا فِيدْيُو (إِشَارَة 2).mp4,Diverse,كَامِيرَا فِيدْيُو,كاميرا فيديو,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/كَأْسٌ (إِشَارَة 2).mp4,Diverse,كَأْسٌ,كأس,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/كَيْفَ (إِشَارَة 2).mp4,Diverse,كَيْفَ,كيف,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/كُلٌّ (إِشَارَة 2).mp4,Diverse,كُلٌّ,كل,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/لَحْمٌ (إِشَارَة 2).mp4,Diverse,لَحْمٌ,لحم,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/لَذِيذٌ (إِشَارَة 2).mp4,Diverse,لَذِيذٌ,لذيذ,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/لَمَسَ (إِشَارَة 2).mp4,Diverse,لَمَسَ,لمس,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/لَمْ (إِشَارَة 2).mp4,Diverse,لَمْ,لم,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/لَوَّنَ (إِشَارَة 3).mp4,Diverse,لَوَّنَ,لون,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/لَوْنٌ (إِشَارَة 3).mp4,Diverse,لَوْنٌ,لون,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/لَيْسَ (إِشَارَة 2).mp4,Diverse,لَيْسَ,ليس,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/لَيْلٌ (إِشَارَة 2).mp4,Diverse,لَيْلٌ,ليل,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/لِيفَةُ الاِسْتِحْمَامِ (إِشَارَة 2).mp4,Diverse,لِيفَةُ الاِسْتِحْمَامِ,ليفة الاستحمام,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَاءُ الْوَرْدِ (إِشَارَة 2).mp4,Diverse,مَاءُ الْوَرْدِ,ماء الورد,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَتَى (إِشَارَة 2).mp4,Diverse,مَتَى,متى,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَتْجَرٌ (إِشَارَة 2).mp4,Diverse,مَتْجَرٌ,متجر,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَدِينَةٌ (إِشَارَة 2).mp4,Diverse,مَدِينَةٌ,مدينة,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَدْرَسَةٌ (إِشَارَة 3).mp4,Diverse,مَدْرَسَةٌ,مدرسة,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرَضُ السُّكَّرِي (إِشَارَة 2).mp4,Diverse,مَرَضُ السُّكَّرِي,مرض السكري,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَرْكَزٌ (إِشَارَة 2).mp4,Diverse,مَرْكَزٌ,مركز,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَشْغُولٌ (إِشَارَة 4).mp4,Diverse,مَشْغُولٌ,مشغول,4,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَشْهُورٌ (إِشَارَة 2).mp4,Diverse,مَشْهُورٌ,مشهور,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَطْبَخٌ (إِشَارَة 2).mp4,Diverse,مَطْبَخٌ,مطبخ,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَعاً (إِشَارَة 2).mp4,Diverse,مَعاً,معا,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَعْكَرُونَة (إِشَارَة 2).mp4,Diverse,مَعْكَرُونَة,معكرونة,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَقْبَرَةٌ (إِشَارَة 2).mp4,Diverse,مَقْبَرَةٌ,مقبرة,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَكْتَبٌ (إِشَارَة 3).mp4,Diverse,مَكْتَبٌ,مكتب,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَلَأَ (إِشَارَة 2).mp4,Diverse,مَلَأَ,ملأ,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَلِكَةُ جَمَالِ الْعَالَمِ (إِشَارَة 2).mp4,Diverse,مَلِكَةُ جَمَالِ الْعَالَمِ,ملكة جمال العالم,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَنْ (إِشَارَة 3).mp4,Diverse,مَنْ,من,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَوْجٌ (إِشَارَة 2).mp4,Diverse,مَوْجٌ,موج,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مَوْجُودٌ (إِشَارَة 2).mp4,Diverse,مَوْجُودٌ,موجود,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُبْتَلٌّ (إِشَارَة 2).mp4,Diverse,مُبْتَلٌّ,مبتل,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُتْعَبٌ (إِشَارَة 3).mp4,Diverse,مُتْعَبٌ,متعب,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُثَقَّفٌ (إِشَارَة 2).mp4,Diverse,مُثَقَّفٌ,مثقف,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُجْتَهِدٌ (إِشَارَة 2).mp4,Diverse,مُجْتَهِدٌ,مجتهد,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُحَامٍ (إِشَارَة 2).mp4,Diverse,مُحَامٍ,محام,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُدُنُ الصَّفِيحِ (إِشَارَة 4).mp4,Diverse,مُدُنُ الصَّفِيحِ,مدن الصفيح,4,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُدِيرُ مَدْرَسَةٍ (إِشَارَة 2).mp4,Diverse,مُدِيرُ مَدْرَسَةٍ,مدير مدرسة,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُرَاهِقٌ (إِشَارَة 2).mp4,Diverse,مُرَاهِقٌ,مراهق,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُسْتَحِيلٌ (إِشَارَة 2).mp4,Diverse,مُسْتَحِيلٌ,مستحيل,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُسْتَشَارٌ (إِشَارَة 2).mp4,Diverse,مُسْتَشَارٌ,مستشار,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُسْتَشْفَى (إِشَارَة 2).mp4,Diverse,مُسْتَشْفَى,مستشفى,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُسْتَوْصَفٌ (إِشَارَة 2).mp4,Diverse,مُسْتَوْصَفٌ,مستوصف,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُفَتِّشٌ (تَرْبَوِيٌّ) (إِشَارَة 3).mp4,Diverse,مُفَتِّشٌ (تَرْبَوِيٌّ),مفتش (تربوي),3,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُكَعَّبَاتٌ (إِشَارَة 2).mp4,Diverse,مُكَعَّبَاتٌ,مكعبات,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُمَرِّضَةٌ (إِشَارَة 3).mp4,Diverse,مُمَرِّضَةٌ,ممرضة,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُهِمٌّ (إِشَارَة 2).mp4,Diverse,مُهِمٌّ,مهم,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مُوضَةٌ (إِشَارَة 2).mp4,Diverse,مُوضَةٌ,موضة,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مِبْرَاةٌ (أَقْلاَم) (إِشَارَة 2).mp4,Diverse,مِبْرَاةٌ (أَقْلاَم),مبراة (أقلام),2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مِرْآبٌ (إِشَارَة 2).mp4,Diverse,مِرْآبٌ,مرآب,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مِرْحَاضٌ (إِشَارَة 3).mp4,Diverse,مِرْحَاضٌ,مرحاض,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مِلَفٌّ (إِشَارَة 2).mp4,Diverse,مِلَفٌّ,ملف,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/مِلْحٌ (إِشَارَة 2).mp4,Diverse,مِلْحٌ,ملح,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نَادَى (إِشَارَة 3).mp4,Diverse,نَادَى,نادى,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نَادِي (إِشَارَة 2).mp4,Diverse,نَادِي,نادي,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نَاقَشَ (إِشَارَة 2).mp4,Diverse,نَاقَشَ,ناقش,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نَتِنٌ (إِشَارَة 2).mp4,Diverse,نَتِنٌ,نتن,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نَحِيفٌ (إِشَارَة 3).mp4,Diverse,نَحِيفٌ,نحيف,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نَسِيَ (إِشَارَة 2).mp4,Diverse,نَسِيَ,نسي,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نَصَحَ (إِشَارَة 4).mp4,Diverse,نَصَحَ,نصح,4,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نَظَرَ (إِشَارَة 2).mp4,Diverse,نَظَرَ,نظر,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نَظِيفٌ (إِشَارَة 2).mp4,Diverse,نَظِيفٌ,نظيف,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نَوْمٌ (إِشَارَة 2).mp4,Diverse,نَوْمٌ,نوم,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نُفَايَةٌ (إِشَارَة 2).mp4,Diverse,نُفَايَةٌ,نفاية,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نِسْبَةٌ مِئَوِيَّةٌ (إِشَارَة 2).mp4,Diverse,نِسْبَةٌ مِئَوِيَّةٌ,نسبة مئوية,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نِصْفٌ (إِشَارَة 2).mp4,Diverse,نِصْفٌ,نصف,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نِصْفُ دَائِرَةٍ (إِشَارَة 2).mp4,Diverse,نِصْفُ دَائِرَةٍ,نصف دائرة,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نِظَامٌ (إِشَارَة 3).mp4,Diverse,نِظَامٌ,نظام,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/نِهَايَة (إِشَارَة 2).mp4,Diverse,نِهَايَة,نهاية,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/هَبَّ (إِشَارَة 2).mp4,Diverse,هَبَّ,هب,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/هَدِيَّةٌ (إِشَارَة 3).mp4,Diverse,هَدِيَّةٌ,هدية,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/هَذَا (إِشَارَة 2).mp4,Diverse,هَذَا,هذا,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/هَذِهِ (إِشَارَة 2).mp4,Diverse,هَذِهِ,هذه,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/هَضَبَةٌ (إِشَارَة 2).mp4,Diverse,هَضَبَةٌ,هضبة,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/هَلْ (إِشَارَة 2).mp4,Diverse,هَلْ,هل,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/هَيْكَلٌ عَظْمِي (إِشَارَة 2).mp4,Diverse,هَيْكَلٌ عَظْمِي,هيكل عظمي,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/هُنَا (إِشَارَة 2).mp4,Diverse,هُنَا,هنا,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/وَزَّعَ (إِشَارَة 2).mp4,Diverse,وَزَّعَ,وزع,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/وِلاَدَةٌ (إِشَارَة 2).mp4,Diverse,وِلاَدَةٌ,ولادة,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/يَوْمٌ (إِشَارَة 3).mp4,Diverse,يَوْمٌ,يوم,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/يَوْمِيَّةٌ (إِشَارَة 2).mp4,Diverse,يَوْمِيَّةٌ,يومية,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/ً (إِشَارَة 2).mp4,Diverse,ً,,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/ٌ (إِشَارَة 2).mp4,Diverse,ٌ,,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/ُ (إِشَارَة 3).mp4,Diverse,ُ,,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/ّ (إِشَارَة 2).mp4,Diverse,ّ,,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Diverse/ْ (إِشَارَة 4).mp4,Diverse,ْ,,4,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/ء (إِشَارَة 3).mp4,Letters,ء,ء,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/آ (إِشَارَة 3).mp4,Letters,آ,آ,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/أ (إِشَارَة 2).mp4,Letters,أ,أ,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/إ (إِشَارَة 2).mp4,Letters,إ,إ,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/ب (إِشَارَة 2).mp4,Letters,ب,ب,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/ة (إِشَارَة 2).mp4,Letters,ة,ة,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/ت (إِشَارَة 2).mp4,Letters,ت,ت,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/ج (إِشَارَة 3).mp4,Letters,ج,ج,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/ح (إِشَارَة 2).mp4,Letters,ح,ح,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/خ (إِشَارَة 2).mp4,Letters,خ,خ,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/ر (إِشَارَة 3).mp4,Letters,ر,ر,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/ز (إِشَارَة 3).mp4,Letters,ز,ز,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/س (إِشَارَة 3).mp4,Letters,س,س,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/ش (إِشَارَة 3).mp4,Letters,ش,ش,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/ط (إِشَارَة 2).mp4,Letters,ط,ط,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/غ (إِشَارَة 2).mp4,Letters,غ,غ,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/ك (إِشَارَة 2).mp4,Letters,ك,ك,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/لا (إِشَارَة 2).mp4,Letters,لا,لا,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/م (إِشَارَة 2).mp4,Letters,م,م,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/ن (إِشَارَة 4).mp4,Letters,ن,ن,4,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/و (إِشَارَة 3).mp4,Letters,و,و,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/ي (إِشَارَة 2).mp4,Letters,ي,ي,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Letters/يَا (إِشَارَة 2).mp4,Letters,يَا,يا,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/0 (إِشَارَة 2).mp4,Numbers,0,0,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/10 (إِشَارَة 4).mp4,Numbers,10,10,4,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/100 (إِشَارَة 2).mp4,Numbers,100,100,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/1000 (إِشَارَة 3).mp4,Numbers,1000,1000,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/10000 (إِشَارَة 3).mp4,Numbers,10000,10000,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/100000 (إِشَارَة 3).mp4,Numbers,100000,100000,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/1000000 (إِشَارَة 3).mp4,Numbers,1000000,1000000,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/11 (إِشَارَة 5).mp4,Numbers,11,11,5,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/12 (إِشَارَة 5).mp4,Numbers,12,12,5,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/13 (إِشَارَة 4).mp4,Numbers,13,13,4,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/14 (إِشَارَة 5).mp4,Numbers,14,14,5,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/15 (إِشَارَة 5).mp4,Numbers,15,15,5,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/16 (إِشَارَة 6).mp4,Numbers,16,16,6,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/17 (إِشَارَة 6).mp4,Numbers,17,17,6,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/18 (إِشَارَة 6).mp4,Numbers,18,18,6,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/19 (إِشَارَة 6).mp4,Numbers,19,19,6,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/20 (إِشَارَة 2).mp4,Numbers,20,20,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/21 (إِشَارَة 3).mp4,Numbers,21,21,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/22 (إِشَارَة 2).mp4,Numbers,22,22,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/23 (إِشَارَة 2).mp4,Numbers,23,23,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/24 (إِشَارَة 2).mp4,Numbers,24,24,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/25 (إِشَارَة 2).mp4,Numbers,25,25,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/26 (إِشَارَة 2).mp4,Numbers,26,26,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/27 (إِشَارَة 2).mp4,Numbers,27,27,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/28 (إِشَارَة 2).mp4,Numbers,28,28,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/29 (إِشَارَة 2).mp4,Numbers,29,29,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/3 (إِشَارَة 2).mp4,Numbers,3,3,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/30 (إِشَارَة 2).mp4,Numbers,30,30,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/31 (إِشَارَة 2).mp4,Numbers,31,31,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/32 (إِشَارَة 2).mp4,Numbers,32,32,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/33 (إِشَارَة 2).mp4,Numbers,33,33,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/34 (إِشَارَة 2).mp4,Numbers,34,34,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/35 (إِشَارَة 2).mp4,Numbers,35,35,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/36 (إِشَارَة 2).mp4,Numbers,36,36,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/37 (إِشَارَة 2).mp4,Numbers,37,37,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/38 (إِشَارَة 2).mp4,Numbers,38,38,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/39 (إِشَارَة 2).mp4,Numbers,39,39,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/40 (إِشَارَة 2).mp4,Numbers,40,40,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/50 (إِشَارَة 2).mp4,Numbers,50,50,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/6 (إِشَارَة 2).mp4,Numbers,6,6,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/7 (إِشَارَة 2).mp4,Numbers,7,7,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/8 (إِشَارَة 2).mp4,Numbers,8,8,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Numbers/9 (إِشَارَة 2).mp4,Numbers,9,9,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/أَنْتَ (إِشَارَة 2).mp4,Pronouns,أَنْتَ,أنت,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/أَنْتُمْ (إِشَارَة 3).mp4,Pronouns,أَنْتُمْ,أنتم,3,val
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/هُمْ (إِشَارَة 2).mp4,Pronouns,هُمْ,هم,2,val
data/raw/vedios-dataset/mosl_videos_dataset_Pronouns/هُوَ (إِشَارَة 2).mp4,Pronouns,هُوَ,هو,2,val
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الأَحَد (إِشَارَة 2).mp4,days_months_seasons,الأَحَد,الأحد,2,val
data/raw/vedios-dataset/mosl_videos_dataset_days_months_seasons/الأَرْبِعَاءُ (إِشَارَة 3).mp4,days_months_seasons,الأَرْبِعَاءُ,الأربعاء,3,val
